id,conversation_id,sender,body,timestamp,contact_id,total_tokens,metadata
295,17,"contact","[""Vale entiendo"",""Tienen mesas disponibles para hoy ?""]","2025-07-14T12:34:39.524+00:00",24,,[object Object]
296,17,"contact","[""Vale entiendo"",""Tienen mesas disponibles para hoy ?""]","2025-07-14T12:34:50.747+00:00",24,,[object Object]
297,17,"bot","{""parte_1"":""¡Hola Javier! Para hoy lunes tenemos el evento \""Bad Decisions\"" que va de 11 PM a 3:30 AM."",""parte_2"":""¿Quieres reservar una mesa VIP o prefieres que te agregue a la lista de invitados para evitar problemas de capacidad?""}","2025-07-14T12:35:02.549+00:00",24,,[object Object]
298,17,"contact","[""Si""]","2025-07-14T12:36:50.302+00:00",24,,[object Object]
299,17,"bot","{""parte_1"":""¡Perfecto, Javier! ¿Te gustaría que te cuente sobre algún evento en particular?"",""parte_2"":""¿O prefieres que te ayude a elegir uno para este fin de semana en Dubai? Tenemos noches de club, pool parties y brunches muy divertidos.""}","2025-07-14T12:37:03.414+00:00",24,,[object Object]
300,17,"contact","[""Quiero una mesa vip""]","2025-07-14T12:37:58.375+00:00",24,,[object Object]
301,17,"contact","[""Dale gracias""]","2025-07-14T12:44:48.142+00:00",24,,[object Object]
302,17,"contact","[""Dale gracias"",""Hola""]","2025-07-14T15:06:55.936+00:00",24,,[object Object]
303,22,"contact","[""Buenas tardes! Recomiéndame la mejor fiesta de esta noche, por favor.""]","2025-07-15T14:54:37.952+00:00",26,,[object Object]
304,22,"bot","{""parte_1"":""¡Hola! ¿Cómo te llamas? Para esta noche, martes, te recomiendo \""The Urban Diaries\"" que va de 11 PM a 4 AM. Es una fiesta top con música de variados estilos como hip hop, reggaetón y afrohouse."",""parte_2"":""¿Quieres más detalles o te gustaría reservar una mesa VIP o ser añadido a la lista de invitados?""}","2025-07-15T14:54:57.243+00:00",26,,[object Object]
305,23,"contact","[""Hola!""]","2025-07-15T19:14:57.247+00:00",22,,[object Object]
306,23,"bot","{""parte_1"":""¡Hola Andru! ¿En qué evento de Rumba en Dubai estás interesado o necesitas ayuda para elegir uno?"",""parte_2"":""Tenemos fiestas y eventos semanales increíbles en los mejores lugares como 1OAK, PAPA Dubai y Armani. ¿Quieres que te cuente más?""}","2025-07-15T19:15:11.744+00:00",22,,[object Object]
307,23,"contact","[""Holaaa"",""Holaaa!"",""Dimelo"",""Hola"",""Hola""]","2025-07-15T20:20:28.872+00:00",22,,[object Object]
308,23,"bot","{""parte_1"":""¡Hola Andru! ¿En qué evento de Rumba estás interesado o te gustaría que te ayude a elegir? Tenemos fiestas de club, pool parties y brunches en Dubai en lugares top como 1OAK, PAPA Dubai y Armani."",""parte_2"":""La música va desde hip hop hasta amapiano. ¿Quieres que te cuente más?""}","2025-07-15T20:20:41.094+00:00",22,,[object Object]
309,23,"contact","[""Holaaa"",""Me interesa el papa dubai""]","2025-07-16T07:07:47.775+00:00",22,,[object Object]
310,23,"contact","[""Holaaa"",""Me interesa el papa dubai""]","2025-07-16T07:07:53.284+00:00",22,,[object Object]
311,23,"bot","{""parte_1"":""¡Hola Andru! Qué genial que te interese PAPA Dubai, es uno de nuestros eventos top en uno de los mejores venues de la ciudad."",""parte_2"":""¿Quieres que te cuente más detalles sobre la fiesta o prefieres que te ayude a reservar un VIP table o añadirte a la guest list para asegurar tu entrada?""}","2025-07-16T07:08:08.238+00:00",22,,[object Object]
312,23,"contact","[""cuenta sobre dubai""]","2025-07-16T09:45:11.335+00:00",22,,[object Object]
313,23,"bot","{""parte_1"":""¡Hola Andru! Te cuento sobre los eventos de Rumba en Dubai: tenemos 8 fiestas semanales en los mejores locales como 1OAK, PAPA Dubai y Armani."",""parte_2"":""Hay de todo: noches de club, pool parties y brunches. La música va desde hip hop y reggaetón hasta afrohouse y amapiano. Además, para mujeres la entrada suele ser gratis con bebidas incluidas, y para hombres la entrada está entre 100 a 250 AED con bebidas. ¿Quieres saber de algún evento en específico o te ayudo a elegir?""}","2025-07-16T09:45:29.985+00:00",22,,[object Object]
314,23,"contact","[""El de hiphop""]","2025-07-16T09:59:06.744+00:00",22,,[object Object]
315,23,"bot","{""parte_1"":""¡Claro, Andru! El evento con más hip hop es 'Bad Decisions', que se celebra los lunes de 11 PM a 3:30 AM en Dubai. Es una fiesta con música hip hop, reggaetón y open format, ideal para disfrutar toda la noche."",""parte_2"":""¿Quieres que te añada a la lista de invitados o prefieres reservar una mesa VIP para asegurar tu lugar?""}","2025-07-16T09:59:19.85+00:00",22,,[object Object]
316,23,"contact","[""Holaaaa""]","2025-07-16T19:37:36.714+00:00",22,,[object Object]
317,23,"bot","{""parte_1"":""¡Hola Andru! ¿En qué evento de Rumba estás interesado? Tenemos fiestas increíbles todas las noches en los mejores lugares de Dubái."",""parte_2"":""Desde club nights hasta brunches y pool parties. ¿Quieres que te cuente más sobre algún evento en particular o prefieres que te ayude a elegir?""}","2025-07-16T19:37:52.17+00:00",22,,[object Object]
318,23,"contact","[""Hola""]","2025-07-16T20:05:48.166+00:00",22,,[object Object]
319,23,"bot","{""parte_1"":""¡Hola Andru! ¿En qué evento de Rumba estás interesado? Tenemos fiestas semanales en los mejores lugares de Dubai, desde noches de club hasta brunches y fiestas en la piscina."",""parte_2"":""¿Quieres que te cuente más detalles o te ayude a elegir?""}","2025-07-16T20:06:00.972+00:00",22,,[object Object]
320,24,"contact","[""Hola""]","2025-07-16T20:13:11.862+00:00",30,,[object Object]
321,17,"contact","[""Dale gracias"",""Hola"",""Hey""]","2025-07-16T20:20:11.076+00:00",24,,[object Object]
322,17,"contact","[""Dale gracias"",""Hola"",""Hey"",""Heyyy""]","2025-07-16T20:28:48.462+00:00",24,,[object Object]
323,17,"contact","[""Dale gracias"",""Hola"",""Hey"",""Heyyy"",""Heyy""]","2025-07-17T06:28:41.78+00:00",24,,[object Object]
324,24,"contact","[""Hola""]","2025-07-17T08:19:13.427+00:00",30,,[object Object]
325,25,"contact","[""Dale gracias"",""Hola"",""Hey"",""Heyyy"",""Heyy"",""Heyyyy""]","2025-07-17T08:24:49.714+00:00",24,,[object Object]
326,25,"bot","{""parte_1"":""¡Hola Javier! ¿En qué evento de Rumba estás interesado? Tenemos fiestas increíbles casi todos los días en los mejores sitios de Dubái."",""parte_2"":""¿Quieres recomendaciones o buscas algo específico?""}","2025-07-17T08:25:02.265+00:00",24,,[object Object]
327,25,"contact","[""Si"",""Me gustaria saber que rumba hay hoy"",""Por favor"",""Es posible entrar gratis?""]","2025-07-17T08:25:38.917+00:00",24,,[object Object]
328,25,"contact","[""Si"",""Me gustaria saber que rumba hay hoy"",""Por favor"",""Es posible entrar gratis?""]","2025-07-17T08:25:43.169+00:00",24,,[object Object]
329,25,"contact","[""Si"",""Me gustaria saber que rumba hay hoy"",""Por favor"",""Es posible entrar gratis?""]","2025-07-17T08:25:45.87+00:00",24,,[object Object]
330,25,"contact","[""Si"",""Me gustaria saber que rumba hay hoy"",""Por favor"",""Es posible entrar gratis?""]","2025-07-17T08:25:51.518+00:00",24,,[object Object]
331,25,"bot","{""parte_1"":""¡Hola Javier! Hoy jueves tenemos \""Code Black\"" en Dubai, una fiesta que va de 11 PM a 4 AM con música variada de hip hop, reggaetón y más."",""parte_2"":""Respecto a la entrada, generalmente las mujeres entran gratis en la mayoría de eventos y con bebidas incluidas hasta la 1 AM. Los hombres pagan entre 100 y 250 AED, también con bebidas incluidas. ¿Quieres saber más detalles o te gustaría reservar una mesa VIP o que te agregue a la lista de invitados?""}","2025-07-17T08:26:07.079+00:00",24,,[object Object]
332,25,"contact","[""Vale gracias por la informacion""]","2025-07-17T08:27:14.713+00:00",24,,[object Object]
333,25,"bot","{""parte_1"":""¡Perfecto, Javier! Si en algún momento quieres más detalles o reservar tu lugar, aquí estoy para ayudarte."",""parte_2"":""¡Nos vemos pronto en Rumba! 🎉""}","2025-07-17T08:27:25.87+00:00",24,,[object Object]
334,26,"contact","[""Hola"",""Otra pregunta"",""Vendre a dubai"",""Por 3 dias"",""Que deberia de hacer?""]","2025-07-17T08:43:08.369+00:00",24,,[object Object]
335,26,"contact","[""Hola"",""Otra pregunta"",""Vendre a dubai"",""Por 3 dias"",""Que deberia de hacer?""]","2025-07-17T08:43:10.936+00:00",24,,[object Object]
336,26,"contact","[""Hola"",""Otra pregunta"",""Vendre a dubai"",""Por 3 dias"",""Que deberia de hacer?""]","2025-07-17T08:43:17.976+00:00",24,,[object Object]
337,26,"contact","[""Hola"",""Otra pregunta"",""Vendre a dubai"",""Por 3 dias"",""Que deberia de hacer?""]","2025-07-17T08:43:20.703+00:00",24,,[object Object]
338,26,"contact","[""Hola"",""Otra pregunta"",""Vendre a dubai"",""Por 3 dias"",""Que deberia de hacer?""]","2025-07-17T08:43:25.052+00:00",24,,[object Object]
339,26,"bot","{""parte_1"":""¡Hola Javier! Si vas a estar en Dubai por 3 días y quieres disfrutar al máximo, te recomiendo elegir uno o dos de nuestros eventos según tus gustos. Tenemos clubes con música hip hop, reggaetón y amapiano, además de fiestas en pool y brunches."",""parte_2"":""¿Prefieres una noche de fiesta en club, una fiesta en la piscina, o un brunch? También puedo ayudarte con reservas VIP o agregarte a la lista para evitar problemas de capacidad. ¿Qué te interesa?""}","2025-07-17T08:43:40.973+00:00",24,,[object Object]
340,26,"contact","[""No lo se"",""Hazme un itinerario"",""Para los proximos 3 dias""]","2025-07-17T08:53:58.603+00:00",24,,[object Object]
341,26,"contact","[""No lo se"",""Hazme un itinerario"",""Para los proximos 3 dias""]","2025-07-17T08:54:03.711+00:00",24,,[object Object]
342,26,"contact","[""No lo se"",""Hazme un itinerario"",""Para los proximos 3 dias""]","2025-07-17T08:54:08.826+00:00",24,,[object Object]
343,26,"bot","{""parte_1"":""¡Hola Javier! Para los próximos 3 días en Dubai te recomiendo este itinerario con los mejores eventos de Rumba: - Jueves: *Code Black* (11 PM–4 AM) en uno de los top clubes, música de open format y urban. Perfecto para comenzar el finde con energía."",""parte_2"":""- Viernes: *La Rumba* (10:30 PM–3 AM), fiesta emblemática con ritmo de reggaetón y hip hop para bailar sin parar. - Sábado: *Coco Bongo Pool Party* (10 PM–3 AM), disfruta de la piscina, música afrohouse y amapiano en un ambiente súper fresco.""}","2025-07-17T08:54:25.011+00:00",24,,[object Object]
344,26,"contact","[""Heyy!""]","2025-07-17T22:39:23.344+00:00",24,,[object Object]
345,26,"bot","{""parte_1"":""¡Hola Javier! ¿Buscas asistir a algún evento de Rumba en Dubai? Tenemos fiestas increíbles casi todos los días, desde noches de club hasta brunches y pool parties."",""parte_2"":""¿Quieres que te cuente más o tienes alguna fecha o evento en mente?""}","2025-07-17T22:39:38.666+00:00",24,,[object Object]
346,26,"contact","[""Hola ?"",""Estas por ahi?""]","2025-07-18T15:20:38.898+00:00",24,,[object Object]
347,26,"contact","[""Hola ?"",""Estas por ahi?""]","2025-07-18T15:20:42.259+00:00",24,,[object Object]
348,26,"bot","{""parte_1"":""¡Hola Javier! Sí, aquí estoy para ayudarte con todo lo que necesites sobre los eventos de Rumba en Dubai."",""parte_2"":""¿Estás interesado en algún evento específico o quieres que te cuente cuáles tenemos esta semana?""}","2025-07-18T15:20:57.185+00:00",24,,[object Object]
349,26,"contact","[""Si por fa vor, me podrias ayudar."",""Quiero saber la rumba de hoy?""]","2025-07-18T15:28:09.84+00:00",24,,[object Object]
350,26,"contact","[""Si por fa vor, me podrias ayudar."",""Quiero saber la rumba de hoy?""]","2025-07-18T15:28:13.885+00:00",24,,[object Object]
351,26,"bot","{""parte_1"":""¡Hola Javier! Hoy es viernes, así que la rumba del día es *La Rumba* en Dubai, que va de 10:30 PM a 3 AM. Música con hip hop, reggaetón, afrohouse y más, en un ambiente increíble."",""parte_2"":""¿Quieres saber cómo reservar una mesa VIP o agregar tu nombre a la lista de invitados?""}","2025-07-18T15:28:30.072+00:00",24,,[object Object]
352,27,"contact","[""Hola!!"",""Que hay para hoy""]","2025-07-18T20:28:19.242+00:00",22,,[object Object]
353,27,"contact","[""Hola!!"",""Que hay para hoy""]","2025-07-18T20:28:21.193+00:00",22,,[object Object]
354,27,"bot","{""parte_1"":""¡Hola Andru! Hoy viernes tenemos La Rumba, que es una fiesta desde las 10:30 PM hasta las 3 AM en uno de los mejores lugares de Dubái. Música variada como hip hop, reggaetón y open format, ambiente increíble y súper animado."",""parte_2"":""¿Quieres que te añada a la guest list o prefieres reservar una mesa VIP?""}","2025-07-18T20:28:38.72+00:00",22,,[object Object]
355,27,"contact","[""Donde queda?""]","2025-07-18T20:29:49.718+00:00",22,,[object Object]
356,27,"bot","{""parte_1"":""¡Hola Andru! Nuestros eventos se llevan a cabo en los mejores locales de Dubái, como 1OAK, PAPA Dubai y Armani, entre otros."",""parte_2"":""Cada evento se realiza en una ubicación distinta, todas ellas en zonas top de la ciudad. ¿Quieres saber dónde queda algún evento en particular o necesitas ayuda para elegir uno?""}","2025-07-18T20:30:02.512+00:00",22,,[object Object]
357,27,"contact","[""holaa"",""que hay para hoy"",""?""]","2025-07-19T05:59:17.376+00:00",22,,[object Object]
358,27,"contact","[""holaa"",""que hay para hoy"",""?""]","2025-07-19T05:59:18.344+00:00",22,,[object Object]
359,27,"contact","[""holaa"",""que hay para hoy"",""?""]","2025-07-19T05:59:20.535+00:00",22,,[object Object]
360,27,"bot","{""parte_1"":""¡Hola Andru! Hoy es sábado y tenemos la fiesta \""Coco Bongo Pool Party\"" desde las 10 PM hasta las 3 AM en una ubicación top de Dubái. Es una fiesta en la piscina con música de distintos estilos geniales para pasarla increíble."",""parte_2"":""¿Quieres que te añada a la guest list o prefieres reservar una mesa VIP?""}","2025-07-19T05:59:33.25+00:00",22,,[object Object]
361,27,"contact","[""donde queda esa fiesta?""]","2025-07-19T06:00:26.596+00:00",22,,[object Object]
362,27,"bot","{""parte_1"":""¡Hola Andru! La fiesta \""Coco Bongo Pool Party\"" se realiza en un lugar exclusivo en Dubái conocido por ser top, aunque la ubicación exacta es confidencial para los invitados por seguridad."",""parte_2"":""¿Quieres que te añada a la guest list para recibir los detalles o prefieres reservar una mesa VIP?""}","2025-07-19T06:00:39.167+00:00",22,,[object Object]
363,28,"contact","[""Hola!"",""que hay para hoy"",""?""]","2025-07-19T06:23:34.578+00:00",22,,[object Object]
364,28,"contact","[""Hola!"",""que hay para hoy"",""?""]","2025-07-19T06:23:38.175+00:00",22,,[object Object]
365,28,"contact","[""Hola!"",""que hay para hoy"",""?""]","2025-07-19T06:23:39.295+00:00",22,,[object Object]
366,28,"bot","{""parte_1"":""¡Hola Andru! Hoy tenemos varias opciones para ti en Dubai. Si te gusta la fiesta, puedes unirte a la *Coco Bongo Pool Party* a partir de las 10 PM."",""parte_2"":""Si prefieres algo más tranquilo, el *Pool Tribe Brunch* comienza a la 1 PM y es un evento familiar. ¿Te interesa algún evento en particular o necesitas ayuda para elegir?""}","2025-07-19T06:23:51.443+00:00",22,,[object Object]
367,28,"contact","[""en que sitio quedan las dos?""]","2025-07-19T06:24:56.085+00:00",22,,[object Object]
368,28,"bot","{""parte_1"":""La *Coco Bongo Pool Party* se realiza en uno de los mejores clubes de Dubai, donde puedes disfrutar de una increíble piscina y ambiente festivo."",""parte_2"":""Mientras tanto, el *Pool Tribe Brunch* es en un venue familiar con buena comida y bebidas.""}","2025-07-19T06:25:08.255+00:00",22,,[object Object]
369,28,"contact","[""pueden entrar chicos?""]","2025-07-19T06:26:25.94+00:00",22,,[object Object]
437,35,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-21T15:45:17.557+00:00",22,,[object Object]
370,28,"bot","{""parte_1"":""Sí, los chicos pueden entrar a ambos eventos. La *Coco Bongo Pool Party* es una fiesta donde todos son bienvenidos y la *Pool Tribe Brunch* es un evento familiar, así que también pueden asistir."",""parte_2"":""¿Te gustaría unirte a alguno de ellos? Si te interesa, puedo agregarte a la lista de invitados o ayudar con la reserva de una mesa VIP.""}","2025-07-19T06:26:37.757+00:00",22,,[object Object]
371,28,"contact","[""Vale apuntame a la lista de coco""]","2025-07-19T06:27:36.999+00:00",22,,[object Object]
372,28,"bot","{""parte_1"":""¡Perfecto, Andru! Te he agregado a la lista de invitados para la *Coco Bongo Pool Party*. 🎉"",""parte_2"":""Si necesitas algo más o tienes alguna pregunta, ¡aquí estoy!""}","2025-07-19T06:27:48.388+00:00",22,,[object Object]
373,28,"contact","[""si! me podrías guiar de sitios turísticos en esta ciudad?""]","2025-07-19T06:29:36.684+00:00",22,,[object Object]
374,28,"bot","{""parte_1"":""Claro, Andru! En Dubai hay muchos lugares turísticos increíbles como el Burj Khalifa, que es el edificio más alto del mundo, y el Dubai Mall, donde puedes hacer compras, disfrutar de restaurantes y ver el espectáculo de fuentes."",""parte_2"":""También puedes visitar la Palm Jumeirah, una isla artificial famosa por su lujoso ambiente. Si te gusta la cultura, el Museo de Dubai y el barrio antiguo Al Fahidi son visitas recomendadas. ¡Déjame saber si necesitas más detalles sobre algún lugar en específico!""}","2025-07-19T06:29:48.824+00:00",22,,[object Object]
375,28,"contact","[""dame más detalles arquitectonicos sobre el Burj Khalifa""]","2025-07-19T06:30:49.508+00:00",22,,[object Object]
376,28,"bot","{""parte_1"":""El Burj Khalifa es una impresionante obra arquitectónica que se eleva a 828 metros, convirtiéndose en el edificio más alto del mundo. Diseñado por la firma de arquitectura Skidmore, Owings & Merrill, su diseño se inspira en la flor de la hymenocallis, lo que le da una forma distintiva y elegante."",""parte_2"":""La estructura cuenta con 163 pisos y está compuesta por concreto armado y vidrio, ofreciendo impresionantes vistas panorámicas de Dubai desde sus observatorios en los pisos 124 y 148. Además, el Burj Khalifa incorpora tecnología de vanguardia para ser eficiente en energía y sostenibilidad. ¿Te gustaría saber algo más sobre este icónico edificio o sobre otros lugares en Dubai?""}","2025-07-19T06:31:03.078+00:00",22,,[object Object]
377,28,"contact","[""no, muchas gracias por tu ayuda""]","2025-07-19T06:31:54.101+00:00",22,,[object Object]
378,28,"contact","[""muchas gracias!""]","2025-07-19T07:30:39.42+00:00",22,,[object Object]
379,28,"contact","[""muchas gracias!""]","2025-07-19T08:17:29.495+00:00",22,,[object Object]
380,28,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-19T08:21:39.72+00:00",22,,[object Object]
381,28,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-19T08:21:44.848+00:00",22,,[object Object]
382,28,"bot","{""parte_1"":""¡Hola Andru! Para hoy en Dubai, tienes opciones divertidas. Puedes unirte a la *Coco Bongo Pool Party* desde las 10 PM."",""parte_2"":""O si prefieres algo más tranquilo, está el *Pool Tribe Brunch* que comienza a la 1 PM. ¿Te gustaría más información sobre alguno de estos eventos?""}","2025-07-19T08:21:59.079+00:00",22,,[object Object]
383,28,"contact","[""que tal el brunch?""]","2025-07-19T08:22:49.086+00:00",22,,[object Object]
384,28,"bot","{""parte_1"":""El *Pool Tribe Brunch* es una excelente opción para disfrutar con amigos o familiares. Comienza a la 1 PM y ofrece una variedad de platos deliciosos y bebidas, en un ambiente relajante y amigable para todas las edades."",""parte_2"":""Además, puedes disfrutar de buena música y un ambiente social. Es perfecto para relajarse y pasar un buen rato. Si te animas, puedo ayudarte a asegurarte un lugar en la lista de invitados. ¿Te interesa?""}","2025-07-19T08:23:01.227+00:00",22,,[object Object]
385,28,"contact","[""sii""]","2025-07-19T08:23:46.856+00:00",22,,[object Object]
386,28,"bot","{""parte_1"":""¡Genial, Andru! Te he agregado a la lista de invitados para el *Pool Tribe Brunch*. 🎉"",""parte_2"":""Si necesitas más información o ayuda con algo, ¡aquí estoy!""}","2025-07-19T08:23:57.843+00:00",22,,[object Object]
387,28,"contact","[""perfecto, no tengo mas dudas"",""adios!""]","2025-07-19T08:24:36.786+00:00",22,,[object Object]
388,28,"contact","[""perfecto, no tengo mas dudas"",""adios!""]","2025-07-19T08:24:40.084+00:00",22,,[object Object]
389,28,"bot","{""parte_1"":""¡Perfecto, Andru! Si necesitas algo más en el futuro, no dudes en volver."",""parte_2"":""¡Que disfrutes de tus eventos en Dubai! 🎉""}","2025-07-19T08:24:50.872+00:00",22,,[object Object]
390,29,"contact","[""hola!"",""que hay para hoy?""]","2025-07-19T08:52:25.916+00:00",22,,[object Object]
391,29,"contact","[""hola!"",""que hay para hoy?""]","2025-07-19T08:52:28.484+00:00",22,,[object Object]
392,30,"contact","[""Hola""]","2025-07-21T14:18:40.178+00:00",24,,[object Object]
393,30,"bot","{""parte_1"":""¡Hola Javier! ¿Quieres que te cuente sobre los eventos de Rumba en Barcelona?"",""parte_2"":""¿o tienes algo específico en mente?""}","2025-07-21T14:18:56.691+00:00",24,,[object Object]
394,30,"contact","[""Si, que rumba en Barcelona tienes hoy?""]","2025-07-21T14:19:39.227+00:00",24,,[object Object]
395,30,"bot","{""parte_1"":""¡Hola Javier! Hoy lunes en Barcelona puedes disfrutar de varias opciones con Rumba. Puedes entrar gratis hasta la 1:00 a.m. en Twenties y Pacha, Shoko hasta las 00:30, y también hay free guest list hasta la 1:00 o 2:00 a.m. en clubs como Carpediem o Jamboree."",""parte_2"":""Además, tienes la opción de comprar tickets para evitar filas en Opium. ¿Quieres que te reserve una mesa VIP o prefieres que te añada a alguna lista para que entres sin problema?""}","2025-07-21T14:19:56.174+00:00",24,,[object Object]
396,30,"contact","[""Oh nice, do you have the link for me to add into the guestlist?""]","2025-07-21T14:25:39.372+00:00",24,,[object Object]
397,30,"bot","{""parte_1"":""Claro, Javier. Aquí tienes el enlace para que puedas unirte a la guestlist y disfrutar de las fiestas gratis en varios clubes de Barcelona: https://rumbalist.com/"",""parte_2"":""¡No dudes en decirme si quieres que te agregue a la guestlist de alguna noche en específico!""}","2025-07-21T14:25:57.269+00:00",24,,[object Object]
398,31,"contact","[""Hola!!"",""hay planes para hoy?""]","2025-07-21T14:59:26.515+00:00",22,,[object Object]
399,31,"contact","[""Hola!!"",""hay planes para hoy?""]","2025-07-21T14:59:30.486+00:00",22,,[object Object]
400,31,"bot","{""parte_1"":""¡Hola Andru! Para hoy lunes 21 de julio, hay varias opciones para que puedas disfrutar de la rumba en Barcelona. Puedes entrar gratis en varios clubes hasta la 1:00 am como Twenties y Pacha, o aprovechar la entrada gratis en Shoko hasta las 00:30."",""parte_2"":""Además, hay entradas con opción de skip line para Opium y puedes ser parte de la guestlist gratuita en Noxe, Carpediem y Jamboree hasta horas variables de la noche. ¿Quieres que te ayude a reservar una mesa VIP o prefieres que te añada a alguna guest list para asegurarte el acceso sin problemas?""}","2025-07-21T14:59:48.216+00:00",22,,[object Object]
401,31,"contact","[""donde queda carpediem?""]","2025-07-21T15:03:03.439+00:00",22,,[object Object]
402,31,"bot","{""parte_1"":""¡Hola Andru! Carpediem es un club en Barcelona que ofrece entrada gratuita con lista de invitados hasta la 1:00 am. Está muy bien ubicado en la ciudad, pero para darte la dirección exacta o más detalles específicos te recomiendo buscar \""Carpediem Barcelona\"" en un mapa."",""parte_2"":""¿Quieres que te ayude con info sobre la fiesta de Carpediem esta semana o prefieres considerar otro club?""}","2025-07-21T15:03:19.137+00:00",22,,[object Object]
403,31,"contact","[""sii dame la info"",""porfa""]","2025-07-21T15:10:16.145+00:00",22,,[object Object]
404,31,"contact","[""sii dame la info"",""porfa""]","2025-07-21T15:10:43.919+00:00",22,,[object Object]
438,35,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-21T15:45:19.537+00:00",22,,[object Object]
474,38,"contact","[""Hola"",""como estas"",""estoy interesado en una fiesta para hoy"",""que hay?""]","2025-07-22T09:46:39.782+00:00",22,,[object Object]
475,38,"contact","[""Hola"",""como estas"",""estoy interesado en una fiesta para hoy"",""que hay?""]","2025-07-22T09:46:39.622+00:00",22,,[object Object]
405,31,"bot","{""parte_1"":""¡Hola Andru! Claro, te cuento sobre nuestras fiestas Rumba en Barcelona. Tenemos lista libre para entrar gratis a diferentes clubs casi todos los días, aunque el club destacado y la disponibilidad cambian semanalmente."",""parte_2"":""También puedes conseguir tickets para saltarte la fila, y si quieres algo más exclusivo, puedes reservar mesas VIP en los clubs. Por ejemplo, los lunes puedes entrar gratis a Twenties, Pacha, Shoko, entre otros, con horarios que varían hasta medianoche o la 1am. ¿Te interesa saber el programa de otro día o prefieres que te agregue a la lista gratis para algún club?""}","2025-07-21T15:11:00.136+00:00",22,,[object Object]
406,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:30.213+00:00",24,,[object Object]
407,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:32.329+00:00",24,,[object Object]
408,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:34.734+00:00",24,,[object Object]
409,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:38.914+00:00",24,,[object Object]
410,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:45.285+00:00",24,,[object Object]
411,30,"contact","[""Si"",""Sera"",""Que me puedes"",""Hacer un itinerario"",""Llego manana a barcelona por 2 dias"",""Y no se donde ir""]","2025-07-21T15:12:47.884+00:00",24,,[object Object]
412,30,"bot","{""parte_1"":""¡Hola Javier! Claro, puedo ayudarte a planear un itinerario para tus 2 días en Barcelona con fiestas RUMBA. Para la primera noche, que es lunes, puedes ir a alguno de estos clubes con entrada gratuita hasta la 1:00am o con guest list: Twenties, Pacha, Shoko, Opium, Noxe, Carpediem o Jamboree. Nosotros estaremos en el club destacado del día, que suele ser una opción top para pasar la noche."",""parte_2"":""Para la segunda noche, martes, también tendrás muchas opciones de fiesta libre y guest list en Apolo, Opium, Pacha, Shoko, Carpediem, Noxe o Jamboree. Si quieres una experiencia VIP, también puedo ayudarte a reservar una mesa en el club que prefieras. ¿Quieres que te agregue a la lista para alguna de estas fiestas o prefieres una reserva VIP para asegurar tu lugar?""}","2025-07-21T15:13:04.915+00:00",24,,[object Object]
413,32,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-21T15:23:17.035+00:00",22,,[object Object]
414,32,"contact","[""Hola!"",""que hay para hoy?""]","2025-07-21T15:23:19.033+00:00",22,,[object Object]
415,32,"bot","{""parte_1"":""¡Hola Andru! Para hoy lunes 21 de julio, estas son las opciones de fiesta gratuitas con Rumba en Barcelona:\n\n1. Twenties: entrada gratuita hasta la 1:00am\n2. Pacha: entrada gratis hasta la 1:00am\n3. Shoko: entrada gratuita hasta las 00:30\n4. Opium: tickets para saltar la fila\n5. Noxe: lista gratuita hasta las 11:00pm\n6. Carpediem: lista gratuita hasta la 1:00am\n7. Jamboree: lista gratuita hasta las 2:00am"",""parte_2"":""Además, puedes reservar mesas VIP o comprar tickets para saltar fila. ¿Te interesa alguna opción en especial, o quieres que te ayude a elegir?""}","2025-07-21T15:23:34.607+00:00",22,,[object Object]
416,32,"contact","[""En donde queda carpediem?""]","2025-07-21T15:24:26.44+00:00",22,,[object Object]
417,32,"bot","{""parte_1"":""Hola Andru! Carpediem es un club en Barcelona donde RUMBA ofrece entrada gratuita hasta la 1:00am con lista de invitados."",""parte_2"":""Está bastante céntrico y es perfecto para disfrutar de una fiesta con buen ambiente. ¿Quieres que te agregue a la lista para Carpediem o prefieres información de otro club o evento?""}","2025-07-21T15:24:42.476+00:00",22,,[object Object]
418,33,"contact","[""Hola! que hay para hoy?""]","2025-07-21T15:26:42.904+00:00",22,,[object Object]
